ID,Data,Ramo,Edição,Tema,Tese,Precedentes,Referências,Site 1,Site 2,Site 3,Site 4,Site 5,Site 6,Site 7,Site 8,Site 9,Site 10,Site 11,Site 12,Site 13,Site 14,Site 15,Site 16,Site 17,Site 18,Site 19,Site 20,Site 21,Site 22
6) REsp 1727549/RJ (decisão monocrática), Rel. Ministro JORGE MUSSI, QUINTA TURMA, publicado em 15/08/2018;",Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 40,"https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004779""#TEMA10","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006352""#TIT1TEMA1",,,,,,,,,,,,,,,,,,,,
1842,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"Para a incidência das majorantes previstas no art. 40, I e V, da Lei n. 11. 343/2006, é desnecessária a efetiva transposição de fronteiras, sendo suficiente, respectivamente, a prova de destinação internacional das drogas ou a demonstração inequívoca da intenção de realizar o tráfico interestadual.","1) AgRg no AREsp 1463715/MS, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 01/07/2019;
2) AgRg no AREsp 1251066/SP, Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, DJe 25/06/2019;
3) AgRg no REsp 1780918/RO, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 19/03/2019;
4) AgRg no AREsp 1376236/SP, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 19/02/2019;
5) HC 453773/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 13/09/2018;
6) AgRg no AREsp 580314/RS, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 09/08/2018;","Vide Informativo de Jurisprudência N. 481, Vide Súmulas Anotadas N. 607/STJ e N. 587/STJ, Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 40 e LEI 11.343/2006 - LEI DE DROGAS - Art. 40","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""012816""","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""607"".num.","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""587"".num.","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004779""#TEMA12","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004779""#TEMA13","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006352""#TIT1TEMA2","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006352""#TIT1TEMA6",,,,,,,,,,,,,,,
1843,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"É cabível a aplicação cumulativa das causas de aumento relativas à transnacionalidade e à interestadualidade do delito, previstas nos incisos I e V do art. 40 da Lei de Drogas, quando evidenciado que a droga proveniente do exterior se destina a mais de um estado da Federação, sendo o intuito dos agentes distribuir o entorpecente estrangeiro por mais de uma localidade do país.","1) AgRg no REsp 1744207/TO, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 01/08/2018;
2) HC 214942/MT, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 28/06/2016;
3) REsp 1297093/MS (decisão monocrática), Rel. Ministro JORGE MUSSI, QUINTA TURMA, publicado em 21/11/2014;",Vide Informativo de Jurisprudência N. 586,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015966""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006487""#TEMA7",,,,,,,,,,,,,,,,,,,,
1844,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"O rol previsto no inciso III do art. 40 da Lei de Drogas não deve ser encarado como taxativo, pois o objetivo da referida lei é proteger espaços que promovam a aglomeração de pessoas, circunstância que facilita a ação criminosa.","1) AgRg no AREsp 868826/MG, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 19/12/2018;
2) REsp 1255249/MG, Rel. Ministro GILSON DIPP, QUINTA TURMA, DJe 23/04/2012;",,"https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006469""#TEMA4",,,,,,,,,,,,,,,,,,,,,
1845,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"A causa de aumento de pena prevista no inciso III do art. 40 da Lei de Drogas possui natureza objetiva e se aplica em função do lugar do cometimento do delito, sendo despicienda a comprovação efetiva do tráfico nos locais e nas imediações mencionados no inciso ou que o crime visava a atingir seus frequentadores.","1) HC 502495/RS, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 27/06/2019;
2) AgRg no HC 488403/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 08/04/2019;
3) HC 480887/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 19/02/2019;
4) HC 443828/SP, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 20/06/2018;
5) HC 407487/SP, Rel. Ministra MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 15/12/2017;
6) AgRg no REsp 1558551/MG, Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, DJe 19/09/2017;",Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 40,"https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006469""#TEMA5","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006352""#TIT1TEMA4",,,,,,,,,,,,,,,,,,,,
1846,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"A incidência da majorante prevista no art. 40, inciso III, da Lei n. 11.343/2006 deve ser excepcionalmente afastada na hipótese de não existir nenhuma indicação de que houve o aproveitamento da aglomeração de pessoas ou a exposição dos frequentadores do local para a disseminação de drogas, verificando-se, caso a caso, as condições de dia, local e horário da prática do delito.","1) HC 454317/DF, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 26/10/2018;
2) HC 451260/ES, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 21/08/2018;
3) REsp 1719792/MG, Rel. Ministra MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 26/03/2018;
4) AgRg no AREsp 1090247/SE, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 30/08/2017;
5) REsp 1727010/RS (decisão monocrática), Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, publicado em 13/04/2018;","Vide Informativo de Jurisprudência N. 622, Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 40","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016617""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006469""#TEMA6","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006352""#TIT1TEMA4",,,,,,,,,,,,,,,,,,,
1847,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"Para a caracterização da causa de aumento de pena do art. 40, III, da Lei n. 11. 343/2006, é necessária a efetiva oferta ou a comercialização da droga no interior de veículo público, não bastando, para a sua incidência, o fato de o agente ter se utilizado dele como meio de locomoção e de transporte da substância ilícita.","1) HC 455652/SP, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 14/09/2018;
2) HC 410323/SP, Rel. Ministra MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 26/03/2018;
3) AgRg no REsp 1429646/AM, Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, DJe 04/10/2017;
4) AgRg no REsp 1591404/PR, Rel. Ministro ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 23/03/2017;
5) HC 329560/RJ, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 10/08/2016;
6) HC 310519/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 10/05/2016;","Vide Informativo de Jurisprudência N. 547, Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 40","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""014969""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006469""#TEMA7","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006352""#TIT1TEMA4",,,,,,,,,,,,,,,,,,,
1848,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"A aplicação das majorantes previstas no art. 40 da Lei de Drogas exige motivação concreta, quando estabelecida acima da fração mínima, não sendo suficiente a mera indicação do número de causas de aumento.","1) HC 510095/SP, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 25/06/2019;
2) HC 441233/RJ, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 13/06/2019;
3) AgRg no AREsp 870459/RJ, Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, DJe 15/05/2019;
4) HC 489833/RJ, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 01/04/2019;
5) HC 451561/MS, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 18/02/2019;
6) HC 435861/RO, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 03/09/2018;
7) AREsp 1246873/MS (decisão monocrática), Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, publicado em 27/04/2018;","Vide Informativo de Jurisprudência N. 576, Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 40","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015762""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004779""#TEMA8","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006352""#TIT1TEMA1",,,,,,,,,,,,,,,,,,,
1849,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"Para fins de fixação da pena, não há necessidade de se aferir o grau de pureza da substância apreendida uma vez que o art. 42 da Lei de Drogas estabelece como critérios ""a natureza e a quantidade da substância"".","1) RHC 63295/SP, Rel. Ministra MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 03/12/2015;
2) RHC 57579/SP, Rel. Ministro LEOPOLDO DE ARRUDA RAPOSO (DESEMBARGADOR CONVOCADO DO TJ/PE), QUINTA TURMA, DJe 01/09/2015;
3) RHC 57547/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 22/04/2015;
4) RHC 53368/SP, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 03/12/2014;",Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 42,"https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006487""#TEMA2","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@DOCN=""000006354""",,,,,,,,,,,,,,,,,,,,
1850,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"A natureza e a quantidade da droga não podem ser utilizadas simultaneamente para justificar o aumento da pena-base e para afastar a redução prevista no §4º do art. 33 da Lei n. 11.343/2006, sob pena de caracterizar bis in idem.","1) AgRg no AREsp 1484629/ES, Rel. Ministro SEBASTIÃO REIS JÚNIOR, SEXTA TURMA, DJe 02/08/2019;
2) AgRg no HC 497047/SP, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 25/06/2019;
3) AgInt no HC 476398/MG, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 27/05/2019;
4) AgRg no REsp 1768766/PR, Rel. Ministro ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 24/04/2019;
5) HC 489083/MS, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 11/04/2019;
6) HC 472052/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 01/02/2019;","Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 33 § 4º, Vide Repercussão Geral - Tema 712","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004203""#TEMA16","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006345""#TIT1TEMA5",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=712,,,,,,,,,,,,,,,,,,,
1851,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"A utilização concomitante da quantidade de droga apreendida para elevar a pena- base e para afastar a incidência da minorante prevista no § 4º do art. 33 da Lei de Drogas, por demonstrar que o acusado se dedica a atividades criminosas ou integra organização criminosa, não configura bis in idem, tratando-se de hipótese diversa da Repercussão Geral - TEMA 712/STF.","1) AgRg no HC 486465/MS, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 02/08/2019;
2) HC 491328/SP, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 01/07/2019;
3) AgRg no HC 505248/SP, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 27/06/2019;
4) HC 510248/SP, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 13/06/2019;
5) HC 493865/RJ, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 04/06/2019;
6) HC 483227/SC, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 19/03/2019;","Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 33 § 4º, Vide Repercussão Geral - Tema 712","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006345""#TIT1TEMA5",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=712,,,,,,,,,,,,,,,,,,,,
1852,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"Reconhecida a inconstitucionalidade da vedação prevista na parte final do §4º do art. 33 da Lei de Drogas, inexiste óbice à substituição da pena privativa de liberdade pela restritiva de direitos aos condenados pelo crime de tráfico de drogas, desde que preenchidos os requisitos do art. 44 do Código Penal.","1) AgRg no HC 485746/SP, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 17/06/2019;
2) HC 482234/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 14/06/2019;
3) HC 505206/MS, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 03/06/2019;
4) AgRg no REsp 1777922/SP, Rel. Ministro SEBASTIÃO REIS JÚNIOR, SEXTA TURMA, DJe 20/05/2019;
5) HC 482626/SP, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 09/04/2019;
6) HC 480996/RJ, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 01/04/2019;","Vide Informativo de Jurisprudência N. 468, Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 33 § 4º, Vide Repercussão Geral - Tema 626","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""012428""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004203""#TEMA5","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006345""#TIT1TEMA5",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=626,,,,,,,,,,,,,,,,,,
1853,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"A utilização da reincidência como agravante genérica é circunstância que afasta a causa especial de diminuição da pena do crime de tráfico, e não caracteriza bis in idem.","1) AgRg nos EDcl no AREsp 1024639/SC, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 18/04/2018;
2) HC 417234/RS, Rel. Ministra MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 26/02/2018;
3) HC 391985/SP, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 01/08/2017;
4) HC 307476/SP, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 17/10/2016;
5) REsp 1575661/SC, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 02/09/2016;
6) HC 336421/SP, Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, DJe 01/08/2016;",Vide Informativo de Jurisprudência N. 632,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016769""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004203""#TEMA6",,,,,,,,,,,,,,,,,,,,
1854,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"Reconhecida a inconstitucionalidade do § 1º do art. 2º da Lei n. 8.072/1990, é possível a fixação de regime prisional diferente do fechado para o início do cumprimento de pena imposta ao condenado por tráfico de drogas, devendo o magistrado observar as regras previstas no Código Penal para a fixação do regime prisional.","1) HC 515261/SP, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 05/08/2019;
2) AgRg no HC 510805/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 01/08/2019;
3) HC 482234/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 14/06/2019;
4) AgRg no HC 502558/SP, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 14/06/2019;
5) HC 488679/SP, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 11/06/2019;
6) AgRg no HC 496112/SP, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 03/06/2019;",Vide Informativo de Jurisprudência N. 507,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013634""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004203""#TEMA7",,,,,,,,,,,,,,,,,,,,
1855,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,O juiz pode fixar regime inicial mais gravoso do que aquele relacionado unicamente com o quantum da pena ao considerar a natureza ou a quantidade da droga.,"1) AgRg no HC 513455/SP, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 05/08/2019;
2) AgInt no AREsp 1503628/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 05/08/2019;
3) AgRg no AREsp 1465052/SP, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 02/08/2019;
4) HC 492114/SP, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 01/07/2019;
5) HC 499603/SP, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 04/06/2019;
6) HC 505557/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 27/05/2019;
7) AgRg no REsp 1799931/MS, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 27/05/2019;",Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 42,"https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004779""#TEMA6","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@DOCN=""000006354""",,,,,,,,,,,,,,,,,,,,
1856,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,Configura ofensa ao princípio da proteção integral a aplicação de medida de semiliberdade ao adolescente pela prática de ato infracional análogo ao crime previsto no art. 28 da Lei n. 11.343/2006.,"1) REsp 1753563/MG, Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, DJe 16/10/2018;
2) HC 338851/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 04/03/2016;
3) HC 168047/MT, Rel. Ministro GILSON DIPP, QUINTA TURMA, DJe 17/08/2011;
4) HC 463731/RS (decisão monocrática), Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, publicado em 29/03/2019;
5) HC 485609/MG (decisão monocrática), Rel. Ministra LAURITA VAZ, publicado em 21/02/2019;",,"https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006469""#TEMA10",,,,,,,,,,,,,,,,,,,,,
1857,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"O ato infracional análogo ao tráfico de drogas, por si só, não conduz obrigatoriamente à imposição de medida socioeducativa de internação do adolescente. (Súmula n. 492/STJ)","1) HC 497520/SP, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 01/07/2019;
2) HC 503589/SP, Rel. Ministro ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 21/06/2019;
3) HC 500937/SP, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 14/05/2019;
4) HC 471128/RS, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 06/05/2019;
5) HC 490384/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 16/04/2019;
6) HC 484716/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 26/02/2019;","Vide Informativo de Jurisprudência N. 445, Vide Súmula Anotada N. 492/STJ","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""011730""","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""492"".num.","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004633""#TEMA1","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006469""#TEMA9",,,,,,,,,,,,,,,,,,
1858,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"A despeito de não ser considerado hediondo, o crime de associação para o tráfico, no que se refere à concessão do livramento condicional, deve, em razão do princípio da especialidade, observar a regra estabelecida pelo art. 44, parágrafo único, da Lei n. 11.343/2006: cumprimento de 2/3 (dois terços) da pena e vedação do benefício ao reincidente específico.","1) AgRg no HC 499706/SP, Rel. Ministro ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 27/06/2019;
2) HC 467215/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 31/10/2018;
3) HC 417782/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 27/02/2018;
4) AgRg no HC 396983/SP, Rel. Ministro NEFI CORDEIRO, SEXTA TURMA, DJe 24/11/2017;
5) AgRg no RHC 71796/MG, Rel. Ministro JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 25/08/2017;
6) HC 381202/SP, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 04/05/2017;","Vide Informativo de Jurisprudência N. 568, Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 44","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015541""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004203""#TEMA13","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006356""#TIT1TEMA2",,,,,,,,,,,,,,,,,,,
1859,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,É possível a concessão de liberdade provisória nos crimes de tráfico ilícito de entorpecentes.,"1) HC 502126/SP, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 28/06/2019;
2) RHC 111686/AL, Rel. Ministro SEBASTIÃO REIS JÚNIOR, SEXTA TURMA, DJe 28/06/2019;
3) RHC 109799/MG, Rel. Ministra LAURITA VAZ, SEXTA TURMA, DJe 05/06/2019;
4) HC 463070/SP, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 14/02/2019;
5) HC 414575/RJ, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 21/08/2018;
6) HC 448837/SP, Rel. Ministra MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 01/08/2018;","Vide Informativo de Jurisprudência N. 441, Vide Legislação Aplicada LEI 11.343/2006 - LEI DE DROGAS - Art. 44, Vide Repercussão Geral - Tema 959","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""011577""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004203""#TEMA8","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006356""#TIT1TEMA1",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=959,,,,,,,,,,,,,,,,,,
1860,23/08/2019,DIREITO PENAL,Edição n. 131,COMPILADO: LEI DE DROGAS,"É vedada a concessão de indulto aos condenados por crime hediondo ou por crime a ele equiparado, entre os quais se insere o delito de tráfico previsto no art. 33, caput e § 1º da Lei n. 11.343/2006, afastando-se a referida vedação na hipótese de aplicação da causa de diminuição prevista no art. 33, § 4º, da mesma Lei, uma vez que a figura do tráfico privilegiado é desprovida de natureza hedionda.","1) HC 477280/SP, Rel. Ministro FELIX FISCHER, QUINTA TURMA, DJe 26/02/2019;
2) HC 480309/SC, Rel. Ministro REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 19/02/2019;
