relpath	size	sha1	paginas	len_norm	sha1_norm	ano_zip	data_pasta	data_nome	n_nome	data_texto	n_texto	id_pasta	n_atas_sup	n_atas_reg	n_atas_incertas	atas	flags
BEs 1935\OUTUBRO\1935_boletim_eleitoral_a4_n115.pdf	6030000	98309fd879bd85bf68ea5b58a8a62a486802fef3	8	38395	4dc525ed8352ae6c139504b747a8cdb203167602	1935	1935-10		115	1935-10-08	115		0	0	0		
BEs 1935\OUTUBRO\19\99843\00000021.pdf	1631729	396adaf49e59d463c8f3f496f9b9e8b0ffb71e53	17	83852	ac761968cac85b1d9a8bd9bf249212b0646962ef	1935	1935-10-19			1935-10-19	120	99843	2	0	0	superior:extraordinaria:23:1935-09-24:3;superior:ordinaria:100:1935-09-25:3	
BEs 1935\OUTUBRO\22\99844\00000022.pdf	777550	4a1d24073b8a7ba13284138b22afbdc1234aa44f	9	39627	0876f6251d91d70278986859a0976c899e25d9c7	1935	1935-10-22			1935-10-22		99844	1	0	0	superior:ordinaria:01::3	
BEs 1935\OUTUBRO\24\99845\00000023.pdf	1776007	7cf75cbbedd5862d505e8f6a5ea4bf8010ffc7ce	17	91772	d27fe5b4d20aeefddc91cfa8c35c98cc0ebd5865	1935	1935-10-24			1935-10-24	122	99845	2	0	0	superior:ordinaria:2::3;superior:ordinaria:103:1935-10-04:3	
BEs 1935\OUTUBRO\26\99846\00000024.pdf	1782168	b90360b5cab813927ac12da2e15b07ac2e74e0bc	17	93250	d9a1d1518a12b25a2850ce7f4b6e1ed407df0b98	1935	1935-10-26			1935-10-26		99846	0	0	0		
BEs 1935\OUTUBRO\29\99847\00000025.pdf	3230808	a3682febdd10245030e951df52b2549e69f6e7b2	33	177277	ae71b353df47e482c8e576fe252458920eb62875	1935	1935-10-29			1935-10-29	124	99847	0	0	0		
BEs 1935\OUTUBRO\31\99848\00000026.pdf	1648729	6389372f02af55276f659da37a4b4682c91b2733	17	91641	df99bb1af3c55a7781f3c17a1f91bd54fa079645	1935	1935-10-31			1935-10-14		99848	2	2	0	superior:ordinaria:::2;superior:ordinaria:105::2;regional:::1935-09-24:5;regional::53:1935-10-10:6	data_divergente
BEs 1935\SETEMBRO\03\99823\00000001.pdf	1433424	8b320a5af97d56d879da6f1e8cba212c9072757b	17	76589	ff75dfc0b0f6739610fba4bfd2620733fd22b556	1935	1935-09-03			1935-09-03	100	99823	0	0	0		
BEs 1935\SETEMBRO\05\99824\00000002.pdf	2372407	281f2718d0ad7eccac4ea2b92f1dc5d4a23dde70	33	109377	85d7bf60060596301267cc06ea7b51cde3280a1b	1935	1935-09-05			1935-09-05	101	99824	0	2	0	regional:::1935-08-20:23;regional::1:1935-08-21:24	
BEs 1935\SETEMBRO\07\99825\00000003.pdf	2006644	1afb3b552d9245a21a0af38d3e187e4aa3b4b610	23	98741	0ebeda4265d3f7b62cb986b4f11e0d222533b8c6	1935	1935-09-07			1935-09-07	102	99825	0	0	0		
BEs 1935\SETEMBRO\10\99826\00000004.pdf	835075	27c0816e9c70b51c88c07d8e05a8a8b6916c5524	9	41614	9c13669c8695adf265fac269829659c42292cc4c	1935	1935-09-10			1935-09-10	103	99826	0	0	0		
BEs 1935\SETEMBRO\12\99827\00000005.pdf	776890	f412ce3c1006576ce1ae1535a2138b9104cece3c	8	38003	193d975705638a2c3f4f35cd6f92a434096c0a5d	1935	1935-09-12			1935-09-09		99827	0	0	0		data_divergente
BEs 1935\SETEMBRO\14\99828\00000006.pdf	1711084	2d4a78b42120c86bd2eeab9558218f400e936d52	17	92623	7090f987fa124f79bfcca0d5f0ed513ada8eb861	1935	1935-09-14			1935-08-16		99828	5	0	0	superior:ordinaria:86:1935-08-23:2;superior:ordinaria:87::3;superior:ordinaria:88:1935-08-28:3;superior:ordinaria:90:1935-09-02:4;superior:ordinaria::1935-09-04:4	data_divergente
BEs 1935\SETEMBRO\17\99829\00000007.pdf	838223	9db5587ce2f7803e1b8e16e2f15cf9a4be31d821	9	42353	43fc6e301e27b81864c4f581997f568ba709a852	1935	1935-09-17			1935-09-17	100	99829	1	1	0	superior:ordinaria:::2;regional:::1935-08-28:3	
BEs 1935\SETEMBRO\19\99830\00000008.pdf	1444094	a61c9c7426f8e20bed0f764bcd941596fc289440	17	69619	47f1bb97830484fa9ddc6864e79dffee7b01fa22	1935	1935-09-19			1935-09-19	107	99830	0	0	0		
BEs 1935\SETEMBRO\21\99831\00000009.pdf	2373541	d272bcbc59f81d2028319fd159d35d9898c4eade	25	130201	12826f14506b705aa0b1a5a23cbb3186e6b3a247	1935	1935-09-21					99831	1	0	0	superior:ordinaria:921:1935-09-06:3	
BEs 1935\SETEMBRO\24\99832\00000010.pdf	713505	a316ba7f1154857695b1d5a796ffa568fe78f1c0	8	34790	45feef94ad5677c2fe66a5f3e3401f53f200940a	1935	1935-09-24			1935-09-24		99832	0	0	0		
BEs 1935\SETEMBRO\26\99833\00000011.pdf	1545494	a9306e83eae3d92a5b09986235a741ef744cab9c	17	78093	f6b4e94b47a39bce988b935eae6a666ed2802e7b	1935	1935-09-26			1935-09-20	110	99833	0	0	0		data_divergente
BEs 1935\SETEMBRO\28\99834\00000012.pdf	1210823	2a430590f7cb41d8c53c77f4c27ab0eb2501a430	15	56934	e1b7d91931d9f4af0c21b5e7d2eb37ea39fb28be	1935	1935-09-28			1935-09-28	111	99834	0	0	0		
BEs 1936\ABRIL\02\99977\00000014.pdf	3523912	80c02de62d9d467aeda9ee65422f13435a532b9e	33	176325	d85d98d16914c3fe889ae9e4a8690b273e43eec6	1936	1936-04-02			1936-02-10		99977	2	0	0	superior::2:1936-03-27:4;superior:ordinaria:29::4	data_divergente
BEs 1936\ABRIL\04\99979\00000015.pdf	4176786	b06db170d73f3d36e039321dd11e78bde90acae9	40	209720	f8b69bc14b714c664cf15e5f30e60eab3222ed61	1936	1936-04-04			1936-04-04		99979	1	0	0	superior:ordinaria:30:1936-04-01:4	
BEs 1936\ABRIL\07\99982\00000016.pdf	2236837	69f25dd76bf34375eec947d8c8c97dcaa62e7845	22	115278	8cf58323843c209d1de316e17b59c0ee92501e30	1936	1936-04-07			1936-04-07	41	99982	0	0	0		
BEs 1936\ABRIL\09\99983\00000017.pdf	4264925	de056c66c21f3bfb6333db9750144c076c5f0139	41	222117	3afbbe345e3ddf1178bc0130da2d5db6f9a8ec70	1936	1936-04-09					99983	2	1	0	superior:ordinaria:31:1936-04-03:4;superior:ordinaria:32:1936-04-06:4;regional:::1936-03-04:17	
BEs 1936\ABRIL\14\99984\00000018.pdf	2342119	503ec60e76bfed30328008dc1ad5531a48398897	24	118174	f531ac2e42ca4478971355606ef8fccbabb66b16	1936	1936-04-14			1936-04-14		99984	0	0	0		
BEs 1936\ABRIL\16\99985\00000019.pdf	4295054	e11df50feca1640bf1dae82bf1b4e2ab7555078e	41	216931	c02519f47814b795c49fe6612020a11a859e8461	1936	1936-04-16			1936-03-13		99985	1	0	0	superior:ordinaria:33:1936-04-08:4	data_divergente
BEs 1936\ABRIL\18\99986\00000020.pdf	3156916	497e4edf7ee5a3b78eda5400ef6364d336a9c562	30	148912	afd853049034b9731b9b0e2c877758114a3ca95b	1936	1936-04-18					99986	0	0	0		
BEs 1936\ABRIL\21\99987\00000021.pdf	3026725	7396ce112f4092fbf5b99618325df9c6e91d1e09	31	141511	92742e0147c43f2deee5aa1b1c8c51c4835b8c54	1936	1936-04-21			1936-04-21		99987	0	0	0		
BEs 1936\ABRIL\23\99988\00000022.pdf	1634315	085c3e86f7282131c4c5a99ef9a51798dd1decb8	16	80980	c9890b89dde786cdfc8d9a3b22ec7160ed56a91c	1936	1936-04-23			1936-04-23	47	99988	2	0	0	superior:ordinaria:::4;superior:ordinaria::1936-04-20:4	
BEs 1936\ABRIL\25\99989\00000023.pdf	2056442	31627789628dfedcd35bc9cbc2f81c61eb8a916d	22	102260	00804f82208338d8191162ecb73ee460fb3a85fb	1936	1936-04-25			1936-04-25	48	99989	1	0	0	superior:ordinaria:37:1936-04-22:5	
BEs 1936\ABRIL\28\99990\00000024.pdf	3484257	b3e4d4fe75d5429c1622e92d0c2c525551242c79	33	175961	5394f92b4e4ae4195469d785be788797f6facb12	1936	1936-04-28			1936-03-13		99990	1	0	0	superior:ordinaria:38::5	data_divergente
BEs 1936\ABRIL\30\99991\00000025.pdf	1709373	4f03d4d3068e28e0c5f85f8bcee50c211439b5cd	17	88325	dfb1504198978f63a7310bd99fb8643c1ebf5596	1936	1936-04-30					99991	1	0	0	superior:ordinaria:::4	
BEs 1936\AGOSTO\01\100127\00000015.pdf	3196487	3f5f7856a209b73a3b13c18a38fd65a7b30dca98	30	157686	efb25f84cde4a90e605a8da5b420faca48a39d8c	1936	1936-08-01					100127	1	0	0	superior:ordinaria:77::5	
BEs 1936\AGOSTO\04\100128\00000016.pdf	3408452	0c72073b926eaf5f97ccc8542a027072246a785e	33	181686	7c7f1fa9c9afd55d60a11561ac2624b78207ce1d	1936	1936-08-04			1936-08-04	91	100128	1	0	0	superior:ordinaria:78::4	
BEs 1936\AGOSTO\06\100129\00000017.pdf	2389029	5945ddff69b5c86d46673ea56cd59c569f9fec3f	24	120988	482357aad08ba9e92d84583a014a5637bb171f23	1936	1936-08-06			1936-07-31		100129	1	0	0	superior:ordinaria:79::5	data_divergente
BEs 1936\AGOSTO\08\100136\00000018.pdf	4234262	c6de8255d1211894c2aec3a1de2812e0a1852c65	40	215650	f20cc15810683e23a738910facaa344e9a4158c2	1936	1936-08-08					100136	1	0	0	superior:ordinaria:80:1936-08-05:5	
BEs 1936\AGOSTO\11\100137\00000019.pdf	1772797	647eca79798cae6a171a2d763f093f7aa20a7225	17	86143	9305539c6176f8784cc7fcb170cf049b4a1cb417	1936	1936-08-11			1936-07-10		100137	1	2	0	superior:ordinaria:81:1936-08-07:4;regional::30:1935-07-22:9;regional::31:1936-07-29:10	data_divergente
BEs 1936\AGOSTO\13\100138\00000020.pdf	5327560	abb635f855e3f3a6331b2375c51ae2b823dc4a4a	49	259371	62c8b156d0a919568e2e4a05b470e542ea02dd8e	1936	1936-08-13					100138	1	0	0	superior:ordinaria:82:1936-08-10:4	
BEs 1936\AGOSTO\15\100139\00000021.pdf	2928649	eb5ca6cec1c1edfc97b2130696c8186b1185533c	25	142342	ca17ce59bbe62b1f682afa8445d9f5047b232f2c	1936	1936-08-15			1936-08-15		100139	0	0	0		
BEs 1936\AGOSTO\18\100140\00000022.pdf	3858466	9a70029c764941f27c736c1d8816dfd025354a9d	33	183571	c4f4d543edc59ca01ec96b55a6a9cbce04343d39	1936	1936-08-18			1936-07-01		100140	0	0	0		data_divergente
BEs 1936\AGOSTO\20\100141\00000023.pdf	3570981	f394c3ed1fe99131b4bbb12674960ba33e912fb4	32	165411	c7e1235a06ba13f228eb1a169c14a34473983338	1936	1936-08-20			1936-08-20		100141	1	0	0	superior:ordinaria:85:1936-08-17:4	
BEs 1936\AGOSTO\22\100142\00000024.pdf	5500002	58727e1a8772ab8e3ad497595e5aeadf48822ca7	49	274722	83b25ee948532a866f7192ee4e3173b13d3e32c5	1936	1936-08-22			1935-06-17		100142	1	0	0	superior:ordinaria:86::5	data_divergente
BEs 1936\AGOSTO\25\100143\00000025.pdf	2637383	94dcd8362c88e0815e25e126397572dab79950d4	25	128435	502de48901e5d28c014ac3a2d54bf253dfedc5c8	1936	1936-08-25			1936-08-20		100143	1	0	0	superior:ordinaria:87::4	data_divergente
BEs 1936\AGOSTO\27\100144\00000026.pdf	5112122	c55a8c1e3f0390bfd4d4a64342aad39394fbfaef	47	255824	c1b3a43239b900e3710c4979db3ba5afcfdfcc61	1936	1936-08-27			1936-08-27	101	100144	3	0	0	superior::88:1936-08-24:4;superior::32:1936-08-05:8;superior::33:1936-08-12:9	
BEs 1936\AGOSTO\29\100145\00000027.pdf	3513864	bed7c6be4e84b59b23c8d1fb33ec811e30b6e8ba	32	173654	fb017c4e011c256fa16107f84be79cbb9c9c5ebf	1936	1936-08-29			1936-08-25		100145	1	0	0	superior:ordinaria:89:1936-08-26:4	data_divergente
BEs 1936\DEZEMBRO\01\100059\00000025.pdf	3928663	a7ff0d629626c329f8dd64f534231294b6eaa975	33	184234	17c143ea492131381965dbd53344ffb5bda76070	1936	1936-12-01			1936-11-06		100059	1	0	0	superior:ordinaria:124:1936-11-27:6	data_divergente
BEs 1936\DEZEMBRO\03\100060\00000026.pdf	4617036	6befaabaa3a907e9809de5f80426483e5b8462da	41	214325	41b1073e9ab3d01a41b06c36befcdb672f4c93ff	1936	1936-12-03			1936-11-11		100060	2	0	0	superior:ordinaria:::5;superior::47:1936-11-18:16	data_divergente
BEs 1936\DEZEMBRO\05\100061\00000027.pdf	1883696	b5136bfed178efa5fb2efcd2b71ff2d95de64730	17	87796	94b80b495a1d8560a73ac6d8deb740fce40206c4	1936	1936-12-05			1936-12-05		100061	0	0	0		
BEs 1936\DEZEMBRO\08\100063\00000028.pdf	5509372	95a01612cb68ca4b0899a5bf1467e96fb60808ec	48	261453	befabd225bdbffda8f0e8009d48571f27d4e0ed2	1936	1936-12-08			1936-11-13		100063	2	0	0	superior:ordinaria:126::8;superior:ordinaria:127::8	data_divergente
BEs 1936\DEZEMBRO\10\100064\00000029.pdf	4778798	6955b19c3d4750754ed699147c4b1561f683ec8d	40	220443	ae13e61f361cbf599934176e6cfd4bfd0c4eff2b	1936	1936-12-10			1936-12-07		100064	1	0	0	superior:ordinaria:128:1936-12-07:4	data_divergente
BEs 1936\DEZEMBRO\12\100065\00000030.pdf	2847830	01c45303ea111c486f6e69f184285e8a9d05b2a3	25	138137	23b946107be91b7e2f14691806991e65741757fb	1936	1936-12-12			1936-11-09		100065	1	0	0	superior:ordinaria::1936-12-09:7	data_divergente
BEs 1936\DEZEMBRO\15\100066\00000031.pdf	2330982	e59c89abf12a76d23ff7de934e137d4f944014ff	22	111436	0fcc9bacaab055bfe6bf47b1da0ada474703b305	1936	1936-12-15			1936-11-13		100066	1	0	0	superior:ordinaria:130:1936-12-11:5	data_divergente
BEs 1936\DEZEMBRO\17\100067\00000032.pdf	5277144	ff67d12a37e466065ac37e614ce8bea5051e0feb	47	250394	efe8ebfda8dcd004cdbb77ac41ae1065fe046f70	1936	1936-12-17			1936-12-17		100067	1	0	0	superior:ordinaria:131:1936-12-14:5	
BEs 1936\DEZEMBRO\19\100068\00000033.pdf	4048473	1242c4a45efb067796c7c4827ae439fb2722bb58	33	183154	4f5b090921f4ca8c9f2ce0720b3170e7ea892347	1936	1936-12-19			1936-12-19		100068	2	0	0	superior:ordinaria:132:1936-12-16:4;superior::49:1936-12-02:9	
BEs 1936\DEZEMBRO\22\100069\00000034.pdf	7416841	0104e7d025f9ae81350819d050dc5daf287aa6d2	63	349737	0147fd5b24fda31ce7f171f81e34238716200488	1936	1936-12-22			1936-12-22		100069	1	0	0	superior:ordinaria:133:1936-12-18:5	
BEs 1936\DEZEMBRO\24\100070\00000035.pdf	2507333	f1ff370441a3f7ff60b4a511ba55c86dfd553d0e	23	120440	b025fe938431c2402f13e7235a9296c6241f19cb	1936	1936-12-24			1936-12-16		100070	1	0	0	superior:ordinaria:134:1936-12-21:5	data_divergente
BEs 1936\DEZEMBRO\29\100071\00000036.pdf	4594271	aa490c2c559da6e4aacf08dfa34008c7f8e09461	41	214869	c6be7c9f889b311cec5dba1bda7b4460e3d5ba0b	1936	1936-12-29			1936-12-29		100071	1	0	0	superior:ordinaria:135:1936-12-23:4	
BEs 1936\DEZEMBRO\31\100072\00000037.pdf	3864905	a0a2b67c4503ba77dffd1c56ea325a6a3fa78075	33	182596	fcb9454d58ddc24e896ed31df4e74ce9624c4694	1936	1936-12-31			1936-10-28		100072	1	0	0	superior:ordinaria:::4	data_divergente
BEs 1936\FEVEREIRO\01\99946\00000014.pdf	1947764	4e239a749bc954bb6275dcf77627da3ad1080ecc	17	97055	379a6f7eccb503f8113e57ab84c3d5c197ff2284	1936	1936-02-01			1935-09-16		99946	3	3	0	superior:ordinaria:8::4;superior:ordinaria:9:1936-01-22:4;superior:ordinaria::1936-01-27:4;regional:::1935-12-18:7;regional:::1935-12-26:9;regional::3::11	data_divergente
BEs 1936\FEVEREIRO\04\99947\00000015.pdf	1557841	acf666f9d85db251a575acd9a622a2e2edc4f02d	15	72317	a95efa15ebdad4ba1e7c9e041e84594db1e098cd	1936	1936-02-04			1935-10-25		99947	0	0	0		data_divergente
BEs 1936\FEVEREIRO\06\99948\00000016.pdf	1741372	5ac591a5da11f23d4e6324c12d39dc4e50c9d613	17	85199	a4e5b778f3ab919abd010c7e7c9f6dd0d08bcee9	1936	1936-02-06			1936-01-08		99948	2	0	0	superior:ordinaria:::6;superior::1:1936-01-31:6	data_divergente
BEs 1936\FEVEREIRO\08\99949\00000017.pdf	3861419	078b301e6696cba02bd1cf55c37c1ece65004dfd	33	172524	9a4d6581746d0ad9e4a40294f7fc41127dc160de	1936	1936-02-08			1936-01-10		99949	1	0	0	superior:ordinaria:::4	data_divergente
BEs 1936\FEVEREIRO\11\99950\00000018.pdf	1597943	1cca391015383862ca846f766531f6a473357cb1	16	69781	5114f4193db792b81e29f4be0febc0707230d7f7	1936	1936-02-11			1936-02-11		99950	0	0	0		
BEs 1936\FEVEREIRO\13\99951\00000019.pdf	2755900	1c9daf2a37b3f81e98bdc9bb54ed24b339120426	25	136609	6b28a77860f2619d368763e0db5d94478865e844	1936	1936-02-13					99951	0	0	0		
BEs 1936\FEVEREIRO\15\99952\00000020.pdf	2742255	7d34d7636fef700840201a2d1acdfaf57636cfe9	25	136905	000dbc2724c255070611512af4bfb8df68435f47	1936	1936-02-15			1936-01-15		99952	2	0	0	superior:ordinaria::1936-02-05:4;superior:ordinaria::1936-02-07:4	data_divergente
BEs 1936\FEVEREIRO\18\99953\00000021.pdf	3926991	4388ccd8dc645f6cbda34d5b917009d34a49a62e	32	175197	dba2a31529febc374df4013d76b028361fd075a8	1936	1936-02-18			1936-02-03		99953	0	0	0		data_divergente
BEs 1936\FEVEREIRO\20\99954\00000022.pdf	3769630	ed579283df3cb17055a716ac8248a697d01a3c5e	32	176570	5d4b7734b83499895595567660dc9701063b9d10	1936	1936-02-20					99954	0	3	0	regional::4:1936-01-22:7;regional:::1936-01-29:8;regional:::1936-02-05:9	
BEs 1936\FEVEREIRO\22\99955\00000023.pdf	1443773	f43971c45f8e3b07714c2f8bc80969af6b9cef9e	14	67595	c6cc4561de0719f47a1648b01c752ea305b08b1e	1936	1936-02-22			1936-02-22	23	99955	2	0	0	superior:ordinaria:18:1936-02-14:4;superior:ordinaria:19:1936-02-19:4	
BEs 1936\FEVEREIRO\27\99956\00000024.pdf	905237	3e1456c25d6d33555ad99e8adaece46f2259b876	9	41261	d4ff706bc891937687484a9f30ac9b4217d53231	1936	1936-02-27			1936-02-27	4	99956	0	0	0		
BEs 1936\FEVEREIRO\29\99957\00000025.pdf	1258738	4bba1c9c0df594b739be3a9b4bee0efb1e8e39cd	12	57842	bfab5f799f060bfe378e0b067bfc6ac43632ff8e	1936	1936-02-29			1936-02-29	25	99957	0	0	0		
BEs 1936\JANEIRO\02\99933\00000001.pdf	1020933	352a1a4d3c68ac9ee9491d5572f8a01f77ee38c2	9	48327	64567b6194c8a7f63ddd37d51920c0d2613751f8	1936	1936-01-02			1936-01-02	1	99933	0	0	0		
BEs 1936\JANEIRO\04\99934\00000002.pdf	3691640	67397f660618d5558b97a7187ceb54c24e1e5ace	33	175604	df3effa4212063eaa64dc596a65c5dec53dbfddb	1936	1936-01-04			1935-10-16		99934	0	0	0		data_divergente
BEs 1936\JANEIRO\07\99935\00000003.pdf	3577684	68d396115944290fd809bec964befcc5de35c750	32	174606	a55aab2471d78a0650c87e9b857420a058509182	1936	1936-01-07			1936-01-07		99935	2	0	0	superior:ordinaria::1935-12-23:3;superior:ordinaria::1935-12-27:3	
BEs 1936\JANEIRO\09\99936\00000004.pdf	2781932	4d5e31732bdac38bb3d62e35a88d27cd9abf1dd7	25	138093	55b84a149c240c2ff46ba7f33415a250092c885c	1936	1936-01-09			1935-11-29		99936	2	0	0	superior:ordinaria:133::2;superior:ordinaria::1936-01-03:3	data_divergente
BEs 1936\JANEIRO\11\99937\00000005.pdf	1759166	badbb3d464f416401660146352edbaf502ae4c79	17	84832	cb6fade890299bca8ffb17db2c573fe85e03b75d	1936	1936-01-11			1936-01-11	5	99937	0	0	0		
BEs 1936\JANEIRO\14\99938\00000006.pdf	1754898	c57dbe21f10a3123e29135def6ada1721e2ae467	17	84387	f31eb151c5d90672a44bc7f219d9709c779cf0d7	1936	1936-01-14					99938	0	0	0		
BEs 1936\JANEIRO\16\99939\00000007.pdf	2880268	284148287e87b64a92fbe275e7ebbb688d864fd1	25	140404	a6593bdefe3a8ecc27160b68e043dbfc472f0196	1936	1936-01-16			1936-01-16		99939	0	2	0	regional:::1935-12-04:13;regional:::1935-12-11:15	
BEs 1936\JANEIRO\18\99940\00000008.pdf	2467132	f607d7634473e2f9a754f4148cd7ae5982708077	24	120725	0b0e9e854bffaecbb3d26074ca0f4e463236b661	1936	1936-01-18			1936-01-13		99940	2	0	0	superior:ordinaria:::4;superior:ordinaria::1936-01-08:4	data_divergente
BEs 1936\JANEIRO\21\99941\00000009.pdf	856281	9953d474a90a9e8bebd9091df2d3ee635d3c0a5b	9	38820	2969a019c52e221854e8a7c3e75f82ce8b509cd3	1936	1936-01-21			1936-01-21		99941	0	0	0		
BEs 1936\JANEIRO\23\99942\00000010.pdf	3940716	de0e74155626da665d8a22db0e741a4b22ea5dc6	33	188011	38134be2e002d01b36f5021eb435bf33e3d16276	1936	1936-01-23			1936-01-23		99942	1	0	0	superior:ordinaria:5::5	
BEs 1936\JANEIRO\25\99943\00000011.pdf	2509556	147945bb741c851082c8a7596b2f3123044682c1	25	124332	8352388c850759407aa61cf52d6238970c95d53e	1936	1936-01-25			1936-01-25	11	99943	0	0	0		
BEs 1936\JANEIRO\28\99944\00000012.pdf	2367881	d9ceafbd113fba056fef3f07228e43e05db8463f	23	117864	ad5b531348611dc0046df3179f5d5e5b9affc41e	1936	1936-01-28			1935-12-09		99944	2	0	0	superior:ordinaria::1936-01-15:3;superior:ordinaria::1936-01-17:4	data_divergente
BEs 1936\JANEIRO\30\99945\00000013.pdf	2673347	100a94b6aafcab61db6dec0ca299a5ec326ff72c	25	136516	e891ddb37149faa11a51fda5f0d9ad748e22bf3a	1936	1936-01-30			1936-01-27		99945	0	0	0		data_divergente
BEs 1936\JULHO\02\100019\00000001.pdf	3331133	347c963ca8948e90fe211c0fa6f3d0ac5ee4785c	32	167793	d66e788f9461dbd663fcbc7ed033d85f6414c6ba	1936	1936-07-02			1936-05-20		100019	1	0	0	superior:ordinaria:64:1936-06-26:5	data_divergente
BEs 1936\JULHO\04\100020\00000002.pdf	1694565	5c06bed501e3b4b1a5213115d7a8a4be20b07497	17	82985	25283f3ecaeab929e7de0337b10ebd89876744fc	1936	1936-07-04			1936-07-04		100020	1	0	0	superior:ordinaria:65::6	
BEs 1936\JULHO\07\100021\00000003.pdf	7299077	bfc891cdb78abcbf10882a25ede16b068ea69b6d	65	376612	2b5908f29e0a68638b2c37468186d75dd696ffd9	1936	1936-07-07			1936-07-07	79	100021	1	0	0	superior:ordinaria:66::5	
BEs 1936\JULHO\09\100022\00000004.pdf	1671085	c0cce74b9a8639397e48e39a42f70a55868fa6c0	17	81398	9a7f5f47c1f78db719f1c262bdf2e1306a7130e8	1936	1936-07-09			1936-05-06		100022	1	0	0	superior:ordinaria:67::6	data_divergente
BEs 1936\JULHO\11\100023\00000005.pdf	1866681	932ae392e8ae7097aaebf5bf0654d3db912856e8	17	94173	fdcb278f7079a80baad3a3344d78b6255ae6efab	1936	1936-07-11			1936-07-11		100023	1	0	0	superior:ordinaria:68:1936-07-08:5	
BEs 1936\JULHO\14\100024\00000006.pdf	2732195	130504e9b500c0e2295ea2572258394fc425637e	25	141673	a397dcd06849970c05f646d29ba8f17cadc71d79	1936	1936-07-14			1936-06-01		100024	1	2	0	superior:ordinaria:69:1936-07-10:4;regional:::1936-06-03:12;regional::26:1936-06-24:13	data_divergente
BEs 1936\JULHO\16\100025\00000007.pdf	2520815	b04b2921f3164ebd097b664ae9a766ce2a6c1e2f	24	131643	503491bf0ddf0a1a6a0800b5cb5d97e022936f2d	1936	1936-07-16			1936-07-13		100025	1	2	0	superior:ordinaria:70:1936-07-13:5;regional:::1936-06-10:11;regional::::12	data_divergente
BEs 1936\JULHO\18\100120\00000008.pdf	2574158	c7c6b676086b306f216ebaa72f6c8c7f90f10e32	25	134000	0ccaab223db491ab6b3279b1350a9154e1ce6e08	1936	1936-07-18			1936-07-18	84	100120	1	0	0	superior:ordinaria:71::4	
BEs 1936\JULHO\21\100121\00000009.pdf	1470828	7479176233de12559b82e7cbc234d36eb7468b81	16	73966	a4e0338fea58adf6b34f6ecf3e551d89c970e882	1936	1936-07-21					100121	1	0	0	superior:ordinaria:::5	
BEs 1936\JULHO\23\100122\00000010.pdf	5036855	122aae2990a2bfadc2125aadb9405dba789173c4	47	251738	277d102b1e5378c64f0b4e964497ffa348aed515	1936	1936-07-23			1936-04-07		100122	1	0	0	superior:ordinaria:73:1936-07-20:5	data_divergente
BEs 1936\JULHO\25\100123\00000011.pdf	7115590	8c6a0a0a76d9ae4819f22aa4803fe5a2f7adc7a1	65	374308	fdafb41797d95316893310af3c0da96e98f19185	1936	1936-07-25			1933-07-22		100123	1	0	0	superior:ordinaria:74:1936-07-22:4	data_divergente
BEs 1936\JULHO\28\100124\00000012.pdf	7078006	7897797d593273eadb828ae763b8cf74940aabd7	64	363060	dd45645b671a6d6c9fab836c82cdd1a731089423	1936	1936-07-28			1936-07-18		100124	1	1	0	superior:ordinaria:75:1936-07-24:4;regional::29:1936-07-15:12	data_divergente
BEs 1936\JULHO\28\100125\00000013.pdf	5546881	70ab2fa231efc294d45745a4b7cad41e10829ec0	71	202466	3d09ab53fc3332f0b6194e54aedcab778b2ae9da	1936	1936-07-28					100125	0	0	0		
BEs 1936\JULHO\30\100126\00000014.pdf	4091974	b3efdcddb79f4ceca70113ae999432fa4cb37616	41	206753	925e5b78d4e0f6432050b0e6a5797a8aaedf992c	1936	1936-07-30			1936-07-30		100126	1	0	0	superior:ordinaria::1936-07-27:5	
BEs 1936\JUNHO\16\100012\00000020.pdf	5499507	4bb76d2f3374f356fa9709d70d7a8e50e587033b	47	262033	0cc5d3a2296383b4da0576c7d095057753a66151	1936	1936-06-16			1936-06-16	70	100012	2	0	0	superior:ordinaria::1936-06-12:2;superior::58:1936-06-12:4	
BEs 1936\JUNHO\18\100013\00000021.pdf	1453623	1b0f925df05e43a054f74d8638487e5a5b0d28a6	13	69760	55a715b6ec17c3d55972f679e1a507254ab0fabc	1936	1936-06-18			1936-06-18	71	100013	0	0	0		
BEs 1936\JUNHO\1933_boletim_eleitoral_a2_n106_supl.pdf	3473239	5541ffa451be9af3c709ce8244fd3e4a4a01f488	51	166390	dae4cbe4d915623a499e94a8cf9180a480be9e96	1936	1936-06		106	1933-06-21			0	0	0		
BEs 1936\JUNHO\1933_boletim_eleitoral_a2_n108_supl.pdf	3201752	76c971b6bb704b1bb46076723b4deb09490b77b2	48	155142	ee729f8880d3442d9c315586a2a75b996bef1dc3	1936	1936-06		108	1933-06-28			0	0	0		
BEs 1936\JUNHO\1936_boletim_eleitoral_a5_n65.pdf	46093351	6b9bdfb7df696eae23f87be3a7e3d4cca103c063	56	319356	a829fac19765c433a715ce9a846464114df00503	1936	1936-06		65	1935-09-09			0	0	0		
