partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
PODE,conta_bancaria_especifica_mencionada,12,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"c) No caso de vacância de membros da Comissão Executiva Estadual ou Municipal, os lugares serão preenchidos por decisão e critério da própria Comissão Executiva correspondente, dentre os membros eleitos do respectivo Diretório, com exceção dos líderes do PODEMOS nas Casas Legislativas. XII - Assembleia Cidadã: órgão de participação direta da sociedade civil que auxiliará a Comissão Executiva Estadual através de sugestões nas esferas de atuação partidária e de administração pública. a) A criação e a atuação serão definidas por Resolução da Comissão Executiva Nacional. XIII - Conselho Cidadão: órgão de participação direta da sociedade c"
PODE,conta_bancaria_especifica_mencionada,22,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"e transferência de eletrônico ou qualquer outro meio adotado pelo sistema bancário nacional e não defeso pela legislação em vigor, devendo-se observar o quanto segue: I - Conter obrigatoriamente o nome completo, CPF e o endereço completo do doador; e II - Ser imediatamente remetida a cópia do comprovante da doação ao órgão destinatário dela. § 2° - Os depósitos e as movimentações dos recursos oriundos do Fundo Partidário devem ser mantidos em conta específica para esse fim, nos estabelecimentos bancários controlados pela União ou pelos Estados e, na inexistência desses na circunscrição do respectivo órgão, em instituição financeira da sua escolha oficialmente reconhecida pelo Banco Central. § 3° - As doações de bens e serviços legalmente admitidas serão estimáveis em dinheiro e devem: I - ser avaliadas com base em preços de mercado; II -"
REPUBLICANOS,reserva_cota_mulheres_direcao,4,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"One de lie Oe Cantino do Protocolo o Ria Dos Direitos e Deveres dos Filiados 173647 Possoss Jurídicas Art. 10. São direitos dos filiados REPUBLICANOS: a) Votar e ser votado, na forma do Estatuto, para composição dos órgãos da administração partidária; b) Participar de todas as reuniões partidárias abertas do REPUBLICANOS e manifestar-se livremente; ©) Defender-se das acusações ou punições recebidas; d) Participar das campanhas eleitorais dos candidatos apoiados pelo REPUBLICANOS; e) Ser convocado para as reuniões partidárias; f) Ter acesso à lista de filiados e prestação de contas do REPUBLICANOS; 8) Denunciar irregularidades; h) Defender seu"
REPUBLICANOS,reserva_cota_mulheres_direcao,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"tida pelo REPUBLICANOS; XI - Outras formas não vedadas por lei. $1º Os recursos provenientes do Fundo Partidário serão administrados pela Comissão Executiva Nacional, que poderá repassar parte dos recursos às Estaduais e às Municipais, com critérios de distribuição definidos através de resolução emitida pela direção nacional; 82º Das cotas do Fundo Partidário o REPUBLICANOS fará a seguinte distribuição, nos termos da lei: |- 20% (vinte por cento), no mínimo, serão destinados à manutenção da Fundação Republicana Brasileira, nos termos da legislação em vigor; 1l- 5% (cinco por cento), no mínimo, serão destinados à Secretaria Nacional das Mulheres Republicanas; 1ll- 10% (dez por cento), no mínimo, serão distribuídos para a manutenção dos órgãos estaduais e/ou municipais que, efetivamente, comprovem que podem, nos termos da lei e das decisões"
REPUBLICANOS,reserva_cota_mulheres_direcao,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"Comissão Executiva Nacional, que poderá repassar parte dos recursos às Estaduais e às Municipais, com critérios de distribuição definidos através de resolução emitida pela direção nacional; 82º Das cotas do Fundo Partidário o REPUBLICANOS fará a seguinte distribuição, nos termos da lei: |- 20% (vinte por cento), no mínimo, serão destinados à manutenção da Fundação Republicana Brasileira, nos termos da legislação em vigor; 1l- 5% (cinco por cento), no mínimo, serão destinados à Secretaria Nacional das Mulheres Republicanas; 1ll- 10% (dez por cento), no mínimo, serão distribuídos para a manutenção dos órgãos estaduais e/ou municipais que, efetivamente, comprovem que podem, nos termos da lei e das decisões da Justiça Eleitoral, receber recursos do fundo partidário; IV- Os valores remanescentes serão utilizados para manutenção da sede e demai"
REPUBLICANOS,reserva_cota_mulheres_direcao,15,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"olhido pelo órgão diretivo do REPUBLICANOS. Art.55. As despesas e a arrecadação de recursos de campanha eleitoral serão limitadas pela Comissão Executiva, ou por legislação vigente. Parágrafo Único — As sobras de campanhas eleitorais devem ser transferidas ao órgão partidário, na circunscrição do pleito, conforme a origem dos recursos, até a data prevista para a apresentação das contas à Justiça Eleitoral. & Art.56. O Presidente e o Tesoureiro dos órgãos de direção Estaduais, Distrital e Municipais deverão assinar termo de compromisso anualmente, no qual atestarão o recebimento do repasse da cota do fundo partidário e assumirão sua exclusiva responsabilidades pela correta aplicação, inclusive quanto ao A... cumprimento do disposto no art. 44, V, da Lei 9.096/95, isentando o Diretório Nacional de quaisquer — AG)"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,", que poderá repassar parte dos recursos às Estaduais e às Municipais, com critérios de distribuição definidos através de resolução emitida pela direção nacional; 82º Das cotas do Fundo Partidário o REPUBLICANOS fará a seguinte distribuição, nos termos da lei: |- 20% (vinte por cento), no mínimo, serão destinados à manutenção da Fundação Republicana Brasileira, nos termos da legislação em vigor; 1l- 5% (cinco por cento), no mínimo, serão destinados à Secretaria Nacional das Mulheres Republicanas; 1ll- 10% (dez por cento), no mínimo, serão distribuídos para a manutenção dos órgãos estaduais e/ou municipais que, efetivamente, comprovem que podem, nos termos da lei e das decisões da Justiça Eleitoral, receber recursos do fundo partidário; IV- Os valores remanescentes serão utilizados para manutenção da sede e demais gastos do órgão de direçã"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,15,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"55º Os órgãos de execução do REPUBLICANOS, nos limites da sua atuação, deverão abrir contas bancárias para movimentação financeira das suas receitas de acordo com a sua respectiva origem, sendo elas: | -Para Fundo Partidário; = FOR de Breslin 11- Outros Recursos; ede Brotscoio o Rograre| lll - Doações para Campanha; 173647 IV- Secretaria das Mulheres REPUBLICANA; eepaaiie ae \V- Fundo Especial de Financiamento de Campanha (FEFC). 56º Os valores arrecadados pelos órgãos estaduais e municipais da administração partidária deverão ser comunicados à Direção Nacional do REPUBLICANOS, com o devido demonstrativo de recebimento e respectiva destinação e balanço contábil; 87º A inadimplência das contribuições estabelecidas nos parágrafos anteriores autoriza a Comissão Executiva Nacional à instauração de processo disciplinar por infidelidade partidá"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,17,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"desempenho eleitoral não correspondente aos interesses do REPUBLICANOS lau e órgãos hierárquicos superior, se for considerado impeditivo do progresso e do desenvolvimento partidários; ) Deixar de prestar contas à Justiça Eleitoral ou incidir em reprovação das contas do órgão partidário; u) Não promover nem difundir campanhas de conscientização, mecanismos ou cursos, instituídos pelo Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos sobre prevenção, combate e repressão à violência política contra a mulher. 53º A medida disciplinar poderá ser proposta pelo Presidente da Comissão Executiva superior responsável pela intervenção, com anuência da maioria dos seus membros ou por 1/3 (um terço) do diretório a ser dissolvido e deverá ter a autorização expressa da Comissão Executiva Nacional. A intervenção também"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,17,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"rquicos superior, se for considerado impeditivo do progresso e do desenvolvimento partidários; ) Deixar de prestar contas à Justiça Eleitoral ou incidir em reprovação das contas do órgão partidário; u) Não promover nem difundir campanhas de conscientização, mecanismos ou cursos, instituídos pelo Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos sobre prevenção, combate e repressão à violência política contra a mulher. 53º A medida disciplinar poderá ser proposta pelo Presidente da Comissão Executiva superior responsável pela intervenção, com anuência da maioria dos seus membros ou por 1/3 (um terço) do diretório a ser dissolvido e deverá ter a autorização expressa da Comissão Executiva Nacional. A intervenção também poderá ocorrer excepcionalmente por iniciativa da Comissão Executiva Nacional, por delib"
REPUBLICANOS,fundo_partidario_programas_mulheres_5pct,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"TITULO It Das Finanças e Dos Processos e de eee Renee CAPITULO I 173647 Das Finanças do REPUBLICANOS Pessoas Jurídicas Art.53. Constituem os recursos financeiros do REPUBLICANOS: ! — Recursos oriundos do Fundo Especial de Assistência Financeira aos Partidos Políticos (Fundo Partidário), de que trata o art. 38 da Lei nº 9.096/1995; Il Doações ou contribuições de pessoas físicas destinadas à constituição de fundos próprios; —Sobras financeiras de campanha, recebidas de candidatos; IV — Doações de pessoas físicas e de outras agremiações partidárias, destinadas ao financiamento de campanhas eleitorais e das despesas ordinárias do REPUBLICANOS, com a identificação do doador originário; V-- Recursos decorrentes: a) Da alienação ou locação de bens e produtos próprios; b) Da comercialização de bens e produtos; c) Da realização de eventos; ou 4) D"
REPUBLICANOS,fundo_partidario_programas_mulheres_5pct,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"dos, desde que autorizada a funcionar pelo Banco Central do Brasil (BACEN). VI — Doações estimáveis em dinheiro; Vil - Rendimentos de aplicações financeiras, respeitando-se a natureza dos recursos aplicados; ou VIII — Recursos provenientes do Fundo Especial de Financiamento de Campanha (FEFC); IX - Contribuições voluntárias dos filiados e/ou doações de pessoas físicas conforme legislação vigente ou norma interna; X - Sobras financeiras de recursos do Fundo Partidário recebidos e não utilizados pela fundação mantida pelo REPUBLICANOS; XI - Outras formas não vedadas por lei. $1º Os recursos provenientes do Fundo Partidário serão administrados pela Comissão Executiva Nacional, que poderá repassar parte dos recursos às Estaduais e às Municipais, com critérios de distribuição definidos através de resolução emitida pela direção nacional; 82º Da"
REPUBLICANOS,fundo_partidario_programas_mulheres_5pct,15,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"55º Os órgãos de execução do REPUBLICANOS, nos limites da sua atuação, deverão abrir contas bancárias para movimentação financeira das suas receitas de acordo com a sua respectiva origem, sendo elas: | -Para Fundo Partidário; = FOR de Breslin 11- Outros Recursos; ede Brotscoio o Rograre| lll - Doações para Campanha; 173647 IV- Secretaria das Mulheres REPUBLICANA; eepaaiie ae \V- Fundo Especial de Financiamento de Campanha (FEFC). 56º Os valores arrecadados pelos órgãos estaduais e municipais da administração partidária deverão ser comunicados à Direção Nacional do REPUBLICANOS, com o devido demonstrativo de recebimento e respectiva destinação e balanço contábil; 87º A inadimplência das contribuições estabelecidas nos parágrafos anteriores autoriza a Comissão Executiva Nacional à instauração de processo disciplinar por infidelidade partidá"
REPUBLICANOS,fundo_partidario_programas_mulheres_5pct,15,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"; 59. Todas as contas bancárias deverão receber créditos somente com origem identificada com número do CPF e nome do doador e/ou contribuinte; §10. Para arrecadar recursos pela internet, cartão de crédito ou débito, o REPUBLICANOS deverá obedecer ao disposto na Lei 9.096/95 ou legislação vigente; 511. Os órgãos estaduais, distrital e municipais prestarão contas à Justiça Eleitoral, na forma da lei e deste Estatuto e, no caso de receberem cotas do Fundo Partidário, também prestarão contas trimestralmente à Comissão Executiva Nacional, sob pena de suspensão de futuras cotas do fundo partidário até a efetiva regularização; 512. A falta de recebimento de recursos ou de qualquer outra arrecadação, ou movimentação bancárias, não desobriga a Comissão Executiva a prestar contas à Justiça Eleitoral na forma da lei; $13. O Presidente poderá delegar"
