ata_id,ano,data_sessao,tipo,num,titulo,be_n,be_data,arquivo,origem,pag_ini,pag_fim,pngs,ocr_txt,dificuldade,no_ensaio,status,confianca,transcricao,parecer,fidelidade
1935-09-02-o90-99828-p4,1935,1935-09-02,ordinaria,90,"ACTA DA 90.ª SESSÃO ORDINARIA, REALIZADA EM 2 DE SETEMBRO DE 1935",,1935-09-14,1935-09-14 - BE [99828].pdf,BEs 1935\SETEMBRO\14\99828\00000006.pdf,4,6,_paginas\99828\p004.png;_paginas\99828\p005.png;_paginas\99828\p006.png,_ocr\1935-09-02-o90-99828-p4.txt,facil,1,transcrita,alta,1935\1935-09-02-o90-99828-p4.md,,
1935-09-04-o0-99828-p4,1935,1935-09-04,ordinaria,91,"ACTA DA 91ª SESSÃO ORDINÁRIA, REALIZADA EM 4 DE SETEMBRO DE 1935",,1935-09-14,1935-09-14 - BE [99828].pdf,BEs 1935\SETEMBRO\14\99828\00000006.pdf,4,6,_paginas\99828\p004.png;_paginas\99828\p005.png;_paginas\99828\p006.png,_ocr\1935-09-04-o0-99828-p4.txt,facil,0,transcrita,alta,1935\1935-09-04-o0-99828-p4.md,,
1935-09-06-o921-99831-p3,1935,1935-09-06,ordinaria,92,"ACTA DA 92ª SESSÃO ORDINARIA, REALIZADA EM 6 DE SETEMBRO DE 1935",,1935-09-21,1935-09-21 - BE [99831].pdf,BEs 1935\SETEMBRO\21\99831\00000009.pdf,3,5,_paginas\99831\p003.png;_paginas\99831\p004.png;_paginas\99831\p005.png,_ocr\1935-09-06-o921-99831-p3.txt,facil,0,transcrita,alta,1935\1935-09-06-o921-99831-p3.md,,
1935-09-09-o0-99835-p2,1935,1935-09-09,ordinaria,93,"ACTA DA 93ª SESSÃO ORDINARIA, REALIZADA EM 9 DE SETEMBRO DE 1935",,1935-10-01,1935-10-01 - BE [99835].pdf,BEs 1935\OUTUBRO\01\99835\00000013.pdf,2,3,_paginas\99835\p002.png;_paginas\99835\p003.png,_ocr\1935-09-09-o0-99835-p2.txt,facil,0,transcrita,alta,1935\1935-09-09-o0-99835-p2.md,,
1935-09-13-x95-99835-p3,1935,1935-09-13,ordinaria,95,"ATA DA 95ª SESSÃO ORDINÁRIA, REALIZADA EM 13 DE SETEMBRO DE 1935",,1935-10-01,1935-10-01 - BE [99835].pdf,BEs 1935\OUTUBRO\01\99835\00000013.pdf,3,4,_paginas\99835\p003.png;_paginas\99835\p004.png,_ocr\1935-09-13-x95-99835-p3.txt,facil,0,transcrita,alta,1935\1935-09-13-x95-99835-p3.md,,
1935-09-16-o96-99839-p2,1935,1935-09-16,ordinaria,96,"ATA DA 96ª SESSÃO ORDINÁRIA, REALIZADA EM 16 DE SETEMBRO DE 1935",116,1935-10-10,1935-10-10 - BE n116 [99839].pdf,BEs 1935\OUTUBRO\10\99839\00000017.pdf,2,3,_paginas\99839\p002.png;_paginas\99839\p003.png,_ocr\1935-09-16-o96-99839-p2.txt,facil,1,transcrita,alta,1935\1935-09-16-o96-99839-p2.md,,
1935-09-18-x97-99839-p3,1935,1935-09-18,ordinaria,97,"ATA DA 97ª SESSÃO ORDINÁRIA, REALIZADA EM 18 DE SETEMBRO DE 1935",116,1935-10-10,1935-10-10 - BE n116 [99839].pdf,BEs 1935\OUTUBRO\10\99839\00000017.pdf,3,5,_paginas\99839\p003.png;_paginas\99839\p004.png;_paginas\99839\p005.png,_ocr\1935-09-18-x97-99839-p3.txt,facil,0,transcrita,alta,1935\1935-09-18-x97-99839-p3.md,,
1935-09-23-o99-99842-p2,1935,1935-09-23,ordinaria,99,"ATA DA 99ª SESSÃO ORDINÁRIA, REALIZADA EM 23 DE SETEMBRO DE 1935",,1935-10-17,1935-10-17 - BE [99842].pdf,BEs 1935\OUTUBRO\17\99842\00000020.pdf,2,4,_paginas\99842\p002.png;_paginas\99842\p003.png;_paginas\99842\p004.png,_ocr\1935-09-23-o99-99842-p2.txt,facil,1,transcrita,alta,1935\1935-09-23-o99-99842-p2.md,,
1935-09-24-e23-99843-p3,1935,1935-09-24,extraordinaria,23,ATA DA 23ª SESSÃO EXTRAORDINÁRIA REALIZADA EM 24 DE SETEMBRO DE 1935,120,1935-10-19,1935-10-19 - BE n120 [99843].pdf,BEs 1935\OUTUBRO\19\99843\00000021.pdf,3,5,_paginas\99843\p003.png;_paginas\99843\p004.png;_paginas\99843\p005.png,_ocr\1935-09-24-e23-99843-p3.txt,facil,1,transcrita,alta,1935\1935-09-24-e23-99843-p3.md,,
1935-09-25-o100-99843-p3,1935,1935-09-25,ordinaria,100,"ATA DA 100ª SESSÃO ORDINÁRIA, REALIZADA EM 25 DE SETEMBRO DE 1935",120,1935-10-19,1935-10-19 - BE n120 [99843].pdf,BEs 1935\OUTUBRO\19\99843\00000021.pdf,3,5,_paginas\99843\p003.png;_paginas\99843\p004.png;_paginas\99843\p005.png,_ocr\1935-09-25-o100-99843-p3.txt,facil,1,revisada,alta,1935\1935-09-25-o100-99843-p3.md,1935\1935-09-25-o100-99843-p3.parecer.json,10
1935-10-04-o103-99845-p3,1935,1935-10-04,ordinaria,103,ATA DA 103ª SESSÃO ORDINÁRIA REALIZADA EM 4 DE OUTUBRO DE 1935,122,1935-10-24,1935-10-24 - BE n122 [99845].pdf,BEs 1935\OUTUBRO\24\99845\00000023.pdf,3,5,_paginas\99845\p003.png;_paginas\99845\p004.png;_paginas\99845\p005.png,_ocr\1935-10-04-o103-99845-p3.txt,facil,1,transcrita,alta,1935\1935-10-04-o103-99845-p3.md,,
1935-10-28-o111-99900-p3,1935,1935-10-28,ordinaria,111,ATA DA 111ª SESSÃO ORDINÁRIA REALIZADA EM 28 DE OUTUBRO DE 1935,,1935-11-12,1935-11-12 - BE [99900].pdf,BEs 1935\NOVEMBRO\12\99900\00000005.pdf,3,5,_paginas\99900\p003.png;_paginas\99900\p004.png;_paginas\99900\p005.png,_ocr\1935-10-28-o111-99900-p3.txt,facil,1,transcrita,alta,1935\1935-10-28-o111-99900-p3.md,,
1935-11-06-o114-99904-p3,1935,1935-11-06,ordinaria,114,ATA DA 114ª SESSÃO ORDINÁRIA REALIZADA EM 6 DE NOVEMBRO DE 1935,,1935-11-19,1935-11-19 - BE [99904].pdf,BEs 1935\NOVEMBRO\19\99904\00000008.pdf,3,5,_paginas\99904\p003.png;_paginas\99904\p004.png;_paginas\99904\p005.png,_ocr\1935-11-06-o114-99904-p3.txt,facil,1,revisada,alta,1935\1935-11-06-o114-99904-p3.md,1935\1935-11-06-o114-99904-p3.parecer.json,10
1935-11-11-o116-99906-p3,1935,1935-11-11,ordinaria,116,ATA DA 116ª SESSÃO ORDINÁRIA REALIZADA EM 11 DE NOVEMBRO DE 1935,135,1935-11-23,1935-11-23 - BE n135 [99906].pdf,BEs 1935\NOVEMBRO\23\99906\00000010.pdf,3,5,_paginas\99906\p003.png;_paginas\99906\p004.png;_paginas\99906\p005.png,_ocr\1935-11-11-o116-99906-p3.txt,facil,1,transcrita,alta,1935\1935-11-11-o116-99906-p3.md,,
1935-11-13-o0-99906-p3,1935,1935-11-13,ordinaria,117,"117ª SESSÃO ORDINÁRIA, REALIZADA EM 13 DE NOVEMBRO DE 1935",135,1935-11-23,1935-11-23 - BE n135 [99906].pdf,BEs 1935\NOVEMBRO\23\99906\00000010.pdf,3,5,_paginas\99906\p003.png;_paginas\99906\p004.png;_paginas\99906\p005.png,_ocr\1935-11-13-o0-99906-p3.txt,facil,0,transcrita,alta,1935\1935-11-13-o0-99906-p3.md,,
1935-11-18-o118-99908-p3,1935,1935-11-18,ordinaria,118,ATA DA 118ª SESSÃO ORDINÁRIA REALIZADA EM 18 DE NOVEMBRO DE 1935,,1935-11-26,1935-11-26 - BE [99908].pdf,BEs 1935\NOVEMBRO\26\99908\00000011.pdf,3,5,_paginas\99908\p003.png;_paginas\99908\p004.png;_paginas\99908\p005.png,_ocr\1935-11-18-o118-99908-p3.txt,facil,1,problema,alta,1935\1935-11-18-o118-99908-p3.md,,
1935-11-18-o118-99909-p3,1935,1935-11-18,ordinaria,118,ATA DA 118ª SESSÃO ORDINÁRIA REALIZADA EM 18 DE NOVEMBRO DE 1935,137,1935-11-28,1935-11-28 - BE n137 [99909].pdf,BEs 1935\NOVEMBRO\28\99909\00000012.pdf,3,5,_paginas\99909\p003.png;_paginas\99909\p004.png;_paginas\99909\p005.png,_ocr\1935-11-18-o118-99909-p3.txt,facil,1,duplicada,alta,1935\1935-11-18-o118-99909-p3.md,,
1935-11-25-o121-99911-p3,1935,1935-11-25,ordinaria,121,ATA DA 121ª SESSÃO ORDINÁRIA REALIZADA EM 25 DE NOVEMBRO DE 1935,,1935-11-30,1935-11-30 - BE [99911].pdf,BEs 1935\NOVEMBRO\30\99911\00000013.pdf,3,5,_paginas\99911\p003.png;_paginas\99911\p004.png;_paginas\99911\p005.png,_ocr\1935-11-25-o121-99911-p3.txt,facil,1,problema,alta,1935\1935-11-25-o121-99911-p3.md,,
1935-11-29-o0-99915-p3,1935,1935-11-29,ordinaria,123,"ATA DA 123ª SESSÃO ORDINÁRIA, REALIZADA EM 29 DE NOVEMBRO DE 1935",,1935-12-05,1935-12-05 - BE [99915].pdf,BEs 1935\DEZEMBRO\05\99915\00000015.pdf,3,5,_paginas\99915\p003.png;_paginas\99915\p004.png;_paginas\99915\p005.png,_ocr\1935-11-29-o0-99915-p3.txt,facil,0,problema,alta,1935\1935-11-29-o0-99915-p3.md,,
1935-12-02-o0-99920-p2,1935,1935-12-02,ordinaria,124,ATA DA 124ª SESSÃO ORDINÁRIA REALIZADA EM 2 DE DEZEMBRO DE 1935,,1935-12-12,1935-12-12 - BE [99920].pdf,BEs 1935\DEZEMBRO\12\99920\00000018.pdf,2,3,_paginas\99920\p002.png;_paginas\99920\p003.png,_ocr\1935-12-02-o0-99920-p2.txt,facil,0,problema,alta,1935\1935-12-02-o0-99920-p2.md,,
1935-12-04-o125-99920-p3,1935,1935-12-04,ordinaria,125,ATA DA 125ª SESSÃO ORDINÁRIA REALIZADA EM 4 DE DEZEMBRO DE 1935,,1935-12-12,1935-12-12 - BE [99920].pdf,BEs 1935\DEZEMBRO\12\99920\00000018.pdf,3,5,_paginas\99920\p003.png;_paginas\99920\p004.png;_paginas\99920\p005.png,_ocr\1935-12-04-o125-99920-p3.txt,facil,1,problema,alta,1935\1935-12-04-o125-99920-p3.md,,
1935-12-23-o0-99935-p3,1935,1935-12-23,ordinaria,131,ATA DA 131ª SESSÃO ORDINÁRIA REALIZADA EM 23 DE DEZEMBRO DE 1935,,1936-01-07,1936-01-07 - BE [99935].pdf,BEs 1936\JANEIRO\07\99935\00000003.pdf,3,5,_paginas\99935\p003.png;_paginas\99935\p004.png;_paginas\99935\p005.png,_ocr\1935-12-23-o0-99935-p3.txt,facil,0,problema,alta,1935\1935-12-23-o0-99935-p3.md,,
1935-12-25-o0-99925-p2,1935,1935-12-06,ordinaria,126,"ATA DA 126ª SESSÃO ORDINÁRIA REALIZADA EM 26 DE DEZEMBRO DE 1935, SOB A PRESIDÊNCIA DO SR. MINISTRO HERMENEGILDO DE BARROS.",14,1935-12-24,1935-12-24 - BE n014 [99925].pdf,BEs 1935\DEZEMBRO\24\99925\00000023.pdf,2,4,_paginas\99925\p002.png;_paginas\99925\p003.png;_paginas\99925\p004.png,_ocr\1935-12-25-o0-99925-p2.txt,facil,0,problema,alta,1935\1935-12-25-o0-99925-p2.md,,
1935-12-27-o0-99935-p3,1935,1935-12-27,ordinaria,132,"ATA DA 132ª SESSÃO ORDINÁRIA, REALIZADA EM 27 DE DEZEMBRO DE 1935",,1936-01-07,1936-01-07 - BE [99935].pdf,BEs 1936\JANEIRO\07\99935\00000003.pdf,3,5,_paginas\99935\p003.png;_paginas\99935\p004.png;_paginas\99935\p005.png,_ocr\1935-12-27-o0-99935-p3.txt,facil,0,problema,alta,1935\1935-12-27-o0-99935-p3.md,,
semdata-o0-99810-p18,1934,1934-10-23,ordinaria,68,"68ª SESSÃO ORDINÁRIA, EM 23 DE OUTUBRO DE 193",11,1935-02-06,1935-02-06 - BE n011 [99810].pdf,BEs 1935\FEVEREIRO\06\99810\00000017.pdf,18,19,_paginas\99810\p018.png;_paginas\99810\p019.png,_ocr\semdata-o0-99810-p18.txt,facil,0,problema,alta,1935\semdata-o0-99810-p18.md,,
semdata-e0-99812-p9,1934,1934-12-21,extraordinaria,22,"22ª SESSÃO EXTRAORDINÁRIA, EM 21 DE DEZEMBRO DE 1934",19,1935-02-09,1935-02-09 - BE n019 [99812].pdf,BEs 1935\FEVEREIRO\09\99812\00000019.pdf,9,10,_paginas\99812\p009.png;_paginas\99812\p010.png,_ocr\semdata-e0-99812-p9.txt,facil,0,problema,alta,1935\semdata-e0-99812-p9.md,,
semdata-e1-99812-p14,1935,1935-01-18,extraordinaria,1,"1ª SESSÃO EXTRAORDINÁRIA, EM 18 DE JANEIRO DE 1935",19,1935-02-09,1935-02-09 - BE n019 [99812].pdf,BEs 1935\FEVEREIRO\09\99812\00000019.pdf,14,15,_paginas\99812\p014.png;_paginas\99812\p015.png,_ocr\semdata-e1-99812-p14.txt,facil,0,problema,alta,1935\semdata-e1-99812-p14.md,,
semdata-o0-99812-p6,1934,1934-12-04,ordinaria,74,"74ª SESSÃO ORDINÁRIA, EM 4 DE DEZEMBRO DE 1934",19,1935-02-09,1935-02-09 - BE n019 [99812].pdf,BEs 1935\FEVEREIRO\09\99812\00000019.pdf,6,7,_paginas\99812\p006.png;_paginas\99812\p007.png,_ocr\semdata-o0-99812-p6.txt,facil,0,problema,alta,1935\semdata-o0-99812-p6.md,,
semdata-o75-99812-p7,1934,1934-12-11,ordinaria,75,"75ª SESSÃO ORDINÁRIA, EM 11 DE DEZEMBRO DE 1934",19,1935-02-09,1935-02-09 - BE n019 [99812].pdf,BEs 1935\FEVEREIRO\09\99812\00000019.pdf,7,9,_paginas\99812\p007.png;_paginas\99812\p008.png;_paginas\99812\p009.png,_ocr\semdata-o75-99812-p7.txt,facil,0,transcrita,alta,1935\semdata-o75-99812-p7.md,,
semdata-e0-99813-p3,1935,1935-02-01,extraordinaria,3,"3ª SESSÃO EXTRAORDINÁRIA, EM 1 DE FEVEREIRO DE 1935",,1935-02-10,1935-02-10 - BE [99813].pdf,BEs 1935\FEVEREIRO\10\99813\00000020.pdf,3,5,_paginas\99813\p003.png;_paginas\99813\p004.png;_paginas\99813\p005.png,_ocr\semdata-e0-99813-p3.txt,facil,0,transcrita,alta,1935\semdata-e0-99813-p3.md,,
semdata-o5-99813-p3,1935,1935-02-04,ordinaria,5,"5ª SESSÃO ORDINÁRIA, EM 4 DE FEVEREIRO DE 1935",,1935-02-10,1935-02-10 - BE [99813].pdf,BEs 1935\FEVEREIRO\10\99813\00000020.pdf,3,5,_paginas\99813\p003.png;_paginas\99813\p004.png;_paginas\99813\p005.png,_ocr\semdata-o5-99813-p3.txt,facil,0,transcrita,alta,1935\semdata-o5-99813-p3.md,,
semdata-o0-99815-p2,1935,1935-02-11,ordinaria,8,"8ª SESSÃO ORDINÁRIA, EM 11 DE FEVEREIRO DE 1935",,1935-02-14,1935-02-14 - BE [99815].pdf,BEs 1935\FEVEREIRO\14\99815\00000022.pdf,2,4,_paginas\99815\p002.png;_paginas\99815\p003.png;_paginas\99815\p004.png,_ocr\semdata-o0-99815-p2.txt,facil,0,transcrita,alta,1935\semdata-o0-99815-p2.md,,
semdata-o0-99819-p4,1935,1935-02-18,ordinaria,11,11.ª SESSÃO ORDINÁRIA EM 18 DE FEVEREIRO DE 1935,26,1935-02-22,1935-02-22 - BE n026 [99819].pdf,BEs 1935\FEVEREIRO\22\99819\00000026.pdf,4,6,_paginas\99819\p004.png;_paginas\99819\p005.png;_paginas\99819\p006.png,_ocr\semdata-o0-99819-p4.txt,facil,0,revisada,alta,1935\semdata-o0-99819-p4.md,1935\semdata-o0-99819-p4.parecer.json,9.8
semdata-o0-99821-p2,1935,1935-02-20,ordinaria,12,12ª SESSÃO ORDINÁRIA EM 20 DE FEVEREIRO DE 1935,28,1935-02-27,1935-02-27 - BE n028 [99821].pdf,BEs 1935\FEVEREIRO\27\99821\00000028.pdf,2,4,_paginas\99821\p002.png;_paginas\99821\p003.png;_paginas\99821\p004.png,_ocr\semdata-o0-99821-p2.txt,facil,0,transcrita,alta,1935\semdata-o0-99821-p2.md,,
semdata-e0-99699-p28,1934,1934-12-07,extraordinaria,271,"271.ª SESSÃO EXTRAORDINÁRIA, EM 7 DE DEZEMBRO DE 1934",32,1935-03-10,1935-03-10 - BE n032 [99699].pdf,BEs 1935\MARÇO\10\99699\00000003.pdf,28,30,_paginas\99699\p028.png;_paginas\99699\p029.png;_paginas\99699\p030.png,_ocr\semdata-e0-99699-p28.txt,facil,0,regional,alta,1935\semdata-e0-99699-p28.md,,
semdata-o0-99700-p2,1935,1935-02-27,ordinaria,15,15ª SESSÃO ORDINÁRIA EM 27 de FEVEREIRO DE 1935,33,1935-03-13,1935-03-13 - BE n033 [99700].pdf,BEs 1935\MARÇO\13\99700\00000004.pdf,2,4,_paginas\99700\p002.png;_paginas\99700\p003.png;_paginas\99700\p004.png,_ocr\semdata-o0-99700-p2.txt,facil,0,transcrita,alta,1935\semdata-o0-99700-p2.md,,
semdata-o20-e277bf1f-p1,1935,1935-03-15,ordinaria,20,"ATA DA 20ª SESSÃO ORDINÁRIA, EM 15 DE MARÇO DE 1935",40,1935-03-27,1935-03-27 - BE n040 [e277bf1f].pdf,BEs 1935\MARÇO\1935_boletim_eleitoral_a4_n40.pdf,1,3,_paginas\e277bf1f\p001.png;_paginas\e277bf1f\p002.png;_paginas\e277bf1f\p003.png,_ocr\semdata-o20-e277bf1f-p1.txt,facil,0,transcrita,alta,1935\semdata-o20-e277bf1f-p1.md,,
semdata-o23-1255e87a-p2,1935,1935-03-22,ordinaria,23,ATA DA 23ª SESSÃO ORDINÁRIA EM 22 DE MARÇO DE 1935,42,1935-04-02,1935-04-02 - BE n042 [1255e87a].pdf,BEs 1935\ABRIL\02\BE 02-04-1935.pdf,2,4,_paginas\1255e87a\p002.png;_paginas\1255e87a\p003.png;_paginas\1255e87a\p004.png,_ocr\semdata-o23-1255e87a-p2.txt,facil,0,transcrita,alta,1935\semdata-o23-1255e87a-p2.md,,
semdata-e0-99710-p3,1935,1935-03-26,extraordinaria,6,"ATA DA 6ª SESSÃO EXTRAORDINÁRIA, EM 26 DE MARÇO DE 1935",13,1935-04-03,1935-04-03 - BE n013 [99710].pdf,BEs 1935\ABRIL\03\99710\00000014.pdf,3,5,_paginas\99710\p003.png;_paginas\99710\p004.png;_paginas\99710\p005.png,_ocr\semdata-e0-99710-p3.txt,facil,0,transcrita,alta,1935\semdata-e0-99710-p3.md,,
semdata-o0-99710-p3,1935,1935-03-27,ordinaria,25,ATA DA 25ª SESSÃO ORDINÁRIA EM 27 DE MARÇO DE 1935,13,1935-04-03,1935-04-03 - BE n013 [99710].pdf,BEs 1935\ABRIL\03\99710\00000014.pdf,3,5,_paginas\99710\p003.png;_paginas\99710\p004.png;_paginas\99710\p005.png,_ocr\semdata-o0-99710-p3.txt,facil,0,revisada,alta,1935\semdata-o0-99710-p3.md,1935\semdata-o0-99710-p3.parecer.json,9.3
semdata-o0-99714-p5,1935,1935-04-01,ordinaria,,ATA DA SESSÃO ORDINÁRIA EM 1 DE ABRIL DE 1935,47,1935-04-13,1935-04-13 - BE n047 [99714].pdf,BEs 1935\ABRIL\13\99714\00000018.pdf,5,7,_paginas\99714\p005.png;_paginas\99714\p006.png;_paginas\99714\p007.png,_ocr\semdata-o0-99714-p5.txt,facil,0,transcrita,alta,1935\semdata-o0-99714-p5.md,,
semdata-e0-99715-p4,1935,1935-04-10,extraordinaria,,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 10 DE ABRIL DE 1935",48,1935-04-17,1935-04-17 - BE n048 [99715].pdf,BEs 1935\ABRIL\17\99715\00000019.pdf,4,6,_paginas\99715\p004.png;_paginas\99715\p005.png;_paginas\99715\p006.png,_ocr\semdata-e0-99715-p4.txt,facil,0,transcrita,alta,1935\semdata-e0-99715-p4.md,,
semdata-e8-99715-p3,1935,1935-04-06,extraordinaria,8,"ATA DA 8ª SESSÃO EXTRAORDINÁRIA, EM 6 DE ABRIL",48,1935-04-17,1935-04-17 - BE n048 [99715].pdf,BEs 1935\ABRIL\17\99715\00000019.pdf,3,4,_paginas\99715\p003.png;_paginas\99715\p004.png,_ocr\semdata-e8-99715-p3.txt,facil,0,transcrita,alta,1935\semdata-e8-99715-p3.md,,
semdata-o30-99715-p3,1935,1935-04-08,ordinaria,30,"ATA DA 30ª SESSÃO ORDINÁRIA, EM 8 DE ABRIL DE 1935",48,1935-04-17,1935-04-17 - BE n048 [99715].pdf,BEs 1935\ABRIL\17\99715\00000019.pdf,3,4,_paginas\99715\p003.png;_paginas\99715\p004.png,_ocr\semdata-o30-99715-p3.txt,facil,0,transcrita,alta,1935\semdata-o30-99715-p3.md,,
semdata-e14-99737-p6,1935,1935-04-30,extraordinaria,14,ATA DA 14ª SESSÃO EXTRAORDINÁRIA EM 30 DE ABRIL DE 1935,,1935-05-05,1935-05-05 - BE [99737].pdf,BEs 1935\MAIO\05\99737\00000002.pdf,6,8,_paginas\99737\p006.png;_paginas\99737\p007.png;_paginas\99737\p008.png,_ocr\semdata-e14-99737-p6.txt,facil,0,transcrita,alta,1935\semdata-e14-99737-p6.md,,
semdata-e0-99739-p2,1935,1935-05-07,extraordinaria,16,16ª SESSÃO EXTRAORDINÁRIA EM 7 DE MAIO DE 1935,,1935-05-11,1935-05-11 - BE [99739].pdf,BEs 1935\MAIO\11\99739\00000004.pdf,2,4,_paginas\99739\p002.png;_paginas\99739\p003.png;_paginas\99739\p004.png,_ocr\semdata-e0-99739-p2.txt,facil,0,transcrita,alta,1935\semdata-e0-99739-p2.md,,
semdata-o0-99740-p2,1935,1935-05-09,ordinaria,17,"ATA DA 17ª SESSÃO ORDINÁRIA, EM 9 DE MAIO DE 1935",,1935-05-15,1935-05-15 - BE [99740].pdf,BEs 1935\MAIO\15\99740\00000005.pdf,2,4,_paginas\99740\p002.png;_paginas\99740\p003.png;_paginas\99740\p004.png,_ocr\semdata-o0-99740-p2.txt,facil,0,problema,media,1935\semdata-o0-99740-p2.md,,
semdata-o44-99741-p2,1935,1935-05-13,ordinaria,44,ATA DA 44ª SESSÃO ORDINÁRIA EM 13 DE MAIO DE 1935,,1935-05-18,1935-05-18 - BE [99741].pdf,BEs 1935\MAIO\18\99741\00000006.pdf,2,4,_paginas\99741\p002.png;_paginas\99741\p003.png;_paginas\99741\p004.png,_ocr\semdata-o44-99741-p2.txt,facil,0,transcrita,alta,1935\semdata-o44-99741-p2.md,,
semdata-e19-99743-p3,1935,1935-05-16,extraordinaria,19,"ATA DA 19ª SESSÃO EXTRAORDINÁRIA, EM 16 DE MAIO DE 1935",60,1935-05-25,1935-05-25 - BE n060 [99743].pdf,BEs 1935\MAIO\25\99743\00000008.pdf,3,4,_paginas\99743\p003.png;_paginas\99743\p004.png,_ocr\semdata-e19-99743-p3.txt,facil,0,transcrita,alta,1935\semdata-e19-99743-p3.md,,
semdata-o0-99745-p2,1935,1935-05-27,ordinaria,50,"ATA DA 50ª SESSÃO ORDINÁRIA, REALIZADA EM 27 MAIO DE 1935",62,1935-05-30,1935-05-30 - BE n062 [99745].pdf,BEs 1935\MAIO\30\99745\00000010.pdf,2,4,_paginas\99745\p002.png;_paginas\99745\p003.png;_paginas\99745\p004.png,_ocr\semdata-o0-99745-p2.txt,facil,0,transcrita,alta,1935\semdata-o0-99745-p2.md,,
semdata-e22-99747-p2,1935,1935-05-28,extraordinaria,22,22ª SESSÃO EXTRAORDINÁRIA REALIZADA EM 28 DE MAIO DE 1935,64,1935-06-05,1935-06-05 - BE n064 [99747].pdf,BEs 1935\JUNHO\05\99747\00000012.pdf,2,4,_paginas\99747\p002.png;_paginas\99747\p003.png;_paginas\99747\p004.png,_ocr\semdata-e22-99747-p2.txt,facil,0,problema,media,1935\semdata-e22-99747-p2.md,,
semdata-o0-99757-p2,1935,1935-06-21,ordinaria,61,"61ª SESSÃO ORDINÁRIA, REALIZADA EM 21 DE JUNHO DE 1935",74,1935-07-04,1935-07-04 - BE n074 [99757].pdf,BEs 1935\JULHO\04\99757\00000001.pdf,2,3,_paginas\99757\p002.png;_paginas\99757\p003.png,_ocr\semdata-o0-99757-p2.txt,facil,0,transcrita,alta,1935\semdata-o0-99757-p2.md,,
semdata-o0-99758-p2,1935,1935-06-26,ordinaria,63,"ACTA DA 63ª SESSÃO ORDINARIA, REALIZADA EM 26 DE JUNHO DE 1935",75,1935-07-06,1935-07-06 - BE n075 [99758].pdf,BEs 1935\JULHO\06\99758\00000002.pdf,2,4,_paginas\99758\p002.png;_paginas\99758\p003.png;_paginas\99758\p004.png,_ocr\semdata-o0-99758-p2.txt,facil,0,transcrita,alta,1935\semdata-o0-99758-p2.md,,
semdata-o0-99773-p3,1935,1935-07-24,ordinaria,73,"73ª SESSÃO ORDINARIA, REALIZADA EM 24 DE JULHO DE 1935",90,1935-08-10,1935-08-10 - BE n090 [99773].pdf,BEs 1935\AGOSTO\10\99773\00000017.pdf,3,5,_paginas\99773\p003.png;_paginas\99773\p004.png;_paginas\99773\p005.png,_ocr\semdata-o0-99773-p3.txt,facil,0,transcrita,alta,1935\semdata-o0-99773-p3.md,,
semdata-o74-99773-p3,1935,1935-07-26,ordinaria,74,"74ª SESSÃO ORDINARIA, REALIZADA EM 26 DE JULHO DE 1935",90,1935-08-10,1935-08-10 - BE n090 [99773].pdf,BEs 1935\AGOSTO\10\99773\00000017.pdf,3,5,_paginas\99773\p003.png;_paginas\99773\p004.png;_paginas\99773\p005.png,_ocr\semdata-o74-99773-p3.txt,facil,0,transcrita,alta,1935\semdata-o74-99773-p3.md,,
semdata-o0-99777-p3,1935,1935-08-05,ordinaria,78,"78ª SESSÃO ORDINARIA, REALIZADA EM 5 DE AGOSTO DE 1935",94,1935-08-20,1935-08-20 - BE n094 [99777].pdf,BEs 1935\AGOSTO\20\99777\00000021.pdf,3,5,_paginas\99777\p003.png;_paginas\99777\p004.png;_paginas\99777\p005.png,_ocr\semdata-o0-99777-p3.txt,facil,0,duplicada,alta,1935\semdata-o0-99777-p3.md,,
semdata-o83-99781-p2,1935,1935-08-16,ordinaria,83,"ACTA DA 83.ª SESSÃO ORDINARIA, REALIZADA EM 16 DE AGOSTO DE 1935",98,1935-08-29,1935-08-29 - BE n098 [99781].pdf,BEs 1935\AGOSTO\29\99781\00000025.pdf,2,3,_paginas\99781\p002.png;_paginas\99781\p003.png,_ocr\semdata-o83-99781-p2.txt,facil,0,transcrita,alta,1935\semdata-o83-99781-p2.md,,
semdata-o87-99828-p3,1935,1935-08-26,ordinaria,87,ACTA DA 87ª SESSÃO ORDINARIA REALIZADA EM 26 DE AGOSTO DE 1935,,1935-09-14,1935-09-14 - BE [99828].pdf,BEs 1935\SETEMBRO\14\99828\00000006.pdf,3,4,_paginas\99828\p003.png;_paginas\99828\p004.png,_ocr\semdata-o87-99828-p3.txt,facil,0,final,media,1935\semdata-o87-99828-p3.md,1935\semdata-o87-99828-p3.parecer.json,2
semdata-o0-99829-p2,1935,1935-08-28,ordinaria,88,"88ª SESSÃO ORDINARIA, REALIZADA EM 28 DE AGOSTO DE 1935 (*)",100,1935-09-17,1935-09-17 - BE n100 [99829].pdf,BEs 1935\SETEMBRO\17\99829\00000007.pdf,2,3,_paginas\99829\p002.png;_paginas\99829\p003.png,_ocr\semdata-o0-99829-p2.txt,facil,0,duplicada,alta,1935\semdata-o0-99829-p2.md,,
